	Systematic.name	cluster	cluster.size
gi|159162017|ref|NC_006814.3|:520806-521114	gi|159162017|ref|NC_006814.3|:520806-521114	2	512
gene_id|Sn35_01088|start|45787|end|46563|contig|contig8|strand|-|type|CDS	gene_id|Sn35_01088|start|45787|end|46563|contig|contig8|strand|-|type|CDS	8	27
gi|116628683|ref|NC_008530.1|:334019-334636	gi|116628683|ref|NC_008530.1|:334019-334636	23	2
gi|259048385|ref|NZ_GG700811.1|:32304-34196	gi|259048385|ref|NZ_GG700811.1|:32304-34196	1	535
gi|295691862|ref|NC_014106.1|:c1635929-1634244	gi|295691862|ref|NC_014106.1|:c1635929-1634244	2	512
gi|309808726|ref|NZ_AEHQ01000082.1|:c44898-42808	gi|309808726|ref|NZ_AEHQ01000082.1|:c44898-42808	1	535
gi|313150997|ref|NZ_GL379581.1|:c86332-85775	gi|313150997|ref|NZ_GL379581.1|:c86332-85775	2	512
gi|283782520|ref|NC_013721.1|:424421-425161	gi|283782520|ref|NC_013721.1|:424421-425161	3	43
gi|259048385|ref|NZ_GG700811.1|:c206276-205602	gi|259048385|ref|NZ_GG700811.1|:c206276-205602	1	535
gi|335048796|ref|NZ_AFIJ01000006.1|:c24648-23398	gi|335048796|ref|NZ_AFIJ01000006.1|:c24648-23398	4	121
gi|295691862|ref|NC_014106.1|:319413-319697	gi|295691862|ref|NC_014106.1|:319413-319697	2	512
gi|335049607|ref|NZ_AFIJ01000032.1|:c32214-30184	gi|335049607|ref|NZ_AFIJ01000032.1|:c32214-30184	4	121
gi|307565113|ref|NZ_ADFQ01000036.1|:17621-18103	gi|307565113|ref|NZ_ADFQ01000036.1|:17621-18103	5	204
gi|283782520|ref|NC_013721.1|:125706-127205	gi|283782520|ref|NC_013721.1|:125706-127205	3	43
gi|415710236|ref|NZ_ADEP01000010.1|:c158902-156722	gi|415710236|ref|NZ_ADEP01000010.1|:c158902-156722	6	3
gi|335049134|ref|NZ_AFIJ01000011.1|:c17260-15731	gi|335049134|ref|NZ_AFIJ01000011.1|:c17260-15731	4	121
gi|307564388|ref|NZ_ADFQ01000003.1|:c79451-78429	gi|307564388|ref|NZ_ADFQ01000003.1|:c79451-78429	5	204
gi|420148330|ref|NZ_AKFQ01000009.1|:102325-102951	gi|420148330|ref|NZ_AKFQ01000009.1|:102325-102951	2	512
gi|319430703|ref|NZ_GL622333.1|:564396-564998	gi|319430703|ref|NZ_GL622333.1|:564396-564998	1	535
gi|295691862|ref|NC_014106.1|:c640200-638812	gi|295691862|ref|NC_014106.1|:c640200-638812	2	512
gi|307564725|ref|NZ_ADFQ01000016.1|:c17915-15300	gi|307564725|ref|NZ_ADFQ01000016.1|:c17915-15300	5	204
gi|116628683|ref|NC_008530.1|:c1358411-1356672	gi|116628683|ref|NC_008530.1|:c1358411-1356672	2	512
gi|283782520|ref|NC_013721.1|:165972-166553	gi|283782520|ref|NC_013721.1|:165972-166553	7	2
gi|315585791|ref|NZ_GL545251.1|:c615916-613226	gi|315585791|ref|NZ_GL545251.1|:c615916-613226	2	512
gi|307564632|ref|NZ_ADFQ01000011.1|:8527-11118	gi|307564632|ref|NZ_ADFQ01000011.1|:8527-11118	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:9743-12280	gi|307565691|ref|NZ_ADFQ01000075.1|:9743-12280	5	204
gene_id|Sn35_00385|start|108896|end|110656|contig|contig1|strand|+|type|CDS	gene_id|Sn35_00385|start|108896|end|110656|contig|contig1|strand|+|type|CDS	8	27
gi|307564912|ref|NZ_ADFQ01000024.1|:12711-14429	gi|307564912|ref|NZ_ADFQ01000024.1|:12711-14429	5	204
gi|319430703|ref|NZ_GL622333.1|:485541-485732	gi|319430703|ref|NZ_GL622333.1|:485541-485732	1	535
gi|307565249|ref|NZ_ADFQ01000051.1|:c128468-126501	gi|307565249|ref|NZ_ADFQ01000051.1|:c128468-126501	5	204
gi|260661027|ref|NZ_GG704742.1|:185596-186786	gi|260661027|ref|NZ_GG704742.1|:185596-186786	2	512
gi|283782520|ref|NC_013721.1|:c507482-505887	gi|283782520|ref|NC_013721.1|:c507482-505887	3	43
gene_id|Sn35_00350|start|9066|end|10058|contig|contig3|strand|+|type|CDS	gene_id|Sn35_00350|start|9066|end|10058|contig|contig3|strand|+|type|CDS	8	27
gi|307565113|ref|NZ_ADFQ01000036.1|:6887-7297	gi|307565113|ref|NZ_ADFQ01000036.1|:6887-7297	5	204
gi|260661283|ref|NZ_GG704743.1|:c83182-82652	gi|260661283|ref|NZ_GG704743.1|:c83182-82652	2	512
gi|335048960|ref|NZ_AFIJ01000008.1|:46042-47421	gi|335048960|ref|NZ_AFIJ01000008.1|:46042-47421	4	121
gi|116628683|ref|NC_008530.1|:337572-337781	gi|116628683|ref|NC_008530.1|:337572-337781	2	512
gi|319430703|ref|NZ_GL622333.1|:c615175-614477	gi|319430703|ref|NZ_GL622333.1|:c615175-614477	1	535
gi|335048796|ref|NZ_AFIJ01000006.1|:c22395-21619	gi|335048796|ref|NZ_AFIJ01000006.1|:c22395-21619	4	121
gi|159162017|ref|NC_006814.3|:296328-296870	gi|159162017|ref|NC_006814.3|:296328-296870	2	512
gi|385824947|ref|NC_017477.1|:c1314648-1313932	gi|385824947|ref|NC_017477.1|:c1314648-1313932	2	512
gi|307564388|ref|NZ_ADFQ01000003.1|:c89716-88385	gi|307564388|ref|NZ_ADFQ01000003.1|:c89716-88385	5	204
gi|315585791|ref|NZ_GL545251.1|:c993978-993781	gi|315585791|ref|NZ_GL545251.1|:c993978-993781	2	512
gi|307564725|ref|NZ_ADFQ01000016.1|:c82942-80657	gi|307564725|ref|NZ_ADFQ01000016.1|:c82942-80657	5	204
gi|444345064|ref|NZ_KB291048.1|:c2612-2154	gi|444345064|ref|NZ_KB291048.1|:c2612-2154	9	4
gi|335049497|ref|NZ_AFIJ01000029.1|:c28225-25820	gi|335049497|ref|NZ_AFIJ01000029.1|:c28225-25820	4	121
gi|295691862|ref|NC_014106.1|:1009079-1009873	gi|295691862|ref|NC_014106.1|:1009079-1009873	2	512
gi|307565612|ref|NZ_ADFQ01000066.1|:c21133-20381	gi|307565612|ref|NZ_ADFQ01000066.1|:c21133-20381	5	204
gi|315585791|ref|NZ_GL545251.1|:c737648-736893	gi|315585791|ref|NZ_GL545251.1|:c737648-736893	2	512
gi|335049720|ref|NZ_AFIJ01000033.1|:c63984-62791	gi|335049720|ref|NZ_AFIJ01000033.1|:c63984-62791	4	121
gi|315585791|ref|NZ_GL545251.1|:c1008090-1004422	gi|315585791|ref|NZ_GL545251.1|:c1008090-1004422	10	2
gi|307565523|ref|NZ_ADFQ01000064.1|:61896-62498	gi|307565523|ref|NZ_ADFQ01000064.1|:61896-62498	5	204
gi|335050013|ref|NZ_AFIJ01000039.1|:c15116-14466	gi|335050013|ref|NZ_AFIJ01000039.1|:c15116-14466	4	121
gi|283782520|ref|NC_013721.1|:1548724-1550130	gi|283782520|ref|NC_013721.1|:1548724-1550130	3	43
gene_id|Sn35_00135|start|267620|end|269125|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00135|start|267620|end|269125|contig|contig9|strand|-|type|CDS	8	27
gi|335048827|ref|NZ_AFIJ01000007.1|:c145716-144148	gi|335048827|ref|NZ_AFIJ01000007.1|:c145716-144148	4	121
gi|307565037|ref|NZ_ADFQ01000031.1|:c36738-34765	gi|307565037|ref|NZ_ADFQ01000031.1|:c36738-34765	5	204
gi|238694414|ref|NZ_GG669817.1|:c94301-93783	gi|238694414|ref|NZ_GG669817.1|:c94301-93783	2	512
gi|295691862|ref|NC_014106.1|:635880-637046	gi|295691862|ref|NC_014106.1|:635880-637046	2	512
gi|283782520|ref|NC_013721.1|:124132-125673	gi|283782520|ref|NC_013721.1|:124132-125673	3	43
gi|307565113|ref|NZ_ADFQ01000036.1|:12524-12700	gi|307565113|ref|NZ_ADFQ01000036.1|:12524-12700	5	204
gi|116628683|ref|NC_008530.1|:329739-330146	gi|116628683|ref|NC_008530.1|:329739-330146	11	3
gi|307564545|ref|NZ_ADFQ01000004.1|:c54833-53193	gi|307564545|ref|NZ_ADFQ01000004.1|:c54833-53193	5	204
gi|259048379|ref|NZ_GG700805.1|:371231-372439	gi|259048379|ref|NZ_GG700805.1|:371231-372439	1	535
gi|307564725|ref|NZ_ADFQ01000016.1|:c111502-109382	gi|307564725|ref|NZ_ADFQ01000016.1|:c111502-109382	5	204
gi|311113888|ref|NC_014644.1|:c1265684-1265319	gi|311113888|ref|NC_014644.1|:c1265684-1265319	12	2
gi|116628683|ref|NC_008530.1|:340496-340855	gi|116628683|ref|NC_008530.1|:340496-340855	2	512
gi|256843755|ref|NZ_GG698761.1|:245829-246704	gi|256843755|ref|NZ_GG698761.1|:245829-246704	13	7
gi|342218692|ref|NZ_AFUG01000040.1|:c5425-3173	gi|342218692|ref|NZ_AFUG01000040.1|:c5425-3173	14	3
gi|283782520|ref|NC_013721.1|:c50263-48188	gi|283782520|ref|NC_013721.1|:c50263-48188	3	43
gi|315585791|ref|NZ_GL545251.1|:c996917-996621	gi|315585791|ref|NZ_GL545251.1|:c996917-996621	2	512
gi|307565037|ref|NZ_ADFQ01000031.1|:c29942-28548	gi|307565037|ref|NZ_ADFQ01000031.1|:c29942-28548	5	204
gi|315585791|ref|NZ_GL545251.1|:c661660-660644	gi|315585791|ref|NZ_GL545251.1|:c661660-660644	15	2
gi|335050181|ref|NZ_AFIJ01000045.1|:c93639-93178	gi|335050181|ref|NZ_AFIJ01000045.1|:c93639-93178	4	121
gi|295691862|ref|NC_014106.1|:450694-451701	gi|295691862|ref|NC_014106.1|:450694-451701	16	2
gi|307566463|ref|NZ_ADFQ01000112.1|:12086-13351	gi|307566463|ref|NZ_ADFQ01000112.1|:12086-13351	5	204
gi|315585791|ref|NZ_GL545251.1|:1691790-1693016	gi|315585791|ref|NZ_GL545251.1|:1691790-1693016	2	512
gi|423319579|ref|NZ_JH932290.1|:210238-210984	gi|423319579|ref|NZ_JH932290.1|:210238-210984	2	512
gi|307565249|ref|NZ_ADFQ01000051.1|:c109896-107740	gi|307565249|ref|NZ_ADFQ01000051.1|:c109896-107740	5	204
gi|335050181|ref|NZ_AFIJ01000045.1|:c59198-58863	gi|335050181|ref|NZ_AFIJ01000045.1|:c59198-58863	4	121
gi|295691862|ref|NC_014106.1|:c1351597-1351166	gi|295691862|ref|NC_014106.1|:c1351597-1351166	2	512
gi|307564388|ref|NZ_ADFQ01000003.1|:c99770-99087	gi|307564388|ref|NZ_ADFQ01000003.1|:c99770-99087	5	204
gi|335049802|ref|NZ_AFIJ01000035.1|:c12961-9914	gi|335049802|ref|NZ_AFIJ01000035.1|:c12961-9914	4	121
gi|315585791|ref|NZ_GL545251.1|:c965332-963833	gi|315585791|ref|NZ_GL545251.1|:c965332-963833	2	512
gi|335050013|ref|NZ_AFIJ01000039.1|:c14500-13718	gi|335050013|ref|NZ_AFIJ01000039.1|:c14500-13718	4	121
gi|335048796|ref|NZ_AFIJ01000006.1|:c20124-19198	gi|335048796|ref|NZ_AFIJ01000006.1|:c20124-19198	4	121
gi|315585791|ref|NZ_GL545251.1|:11730-13805	gi|315585791|ref|NZ_GL545251.1|:11730-13805	2	512
gi|335049497|ref|NZ_AFIJ01000029.1|:c7979-7308	gi|335049497|ref|NZ_AFIJ01000029.1|:c7979-7308	4	121
gi|307565894|ref|NZ_ADFQ01000085.1|:c25142-23001	gi|307565894|ref|NZ_ADFQ01000085.1|:c25142-23001	5	204
gi|335049270|ref|NZ_AFIJ01000019.1|:1768-2451	gi|335049270|ref|NZ_AFIJ01000019.1|:1768-2451	4	121
gi|307565971|ref|NZ_ADFQ01000086.1|:158361-159461	gi|307565971|ref|NZ_ADFQ01000086.1|:158361-159461	5	204
gi|335049375|ref|NZ_AFIJ01000023.1|:c51245-49953	gi|335049375|ref|NZ_AFIJ01000023.1|:c51245-49953	4	121
gi|298252520|ref|NZ_ADAN01000003.1|:188887-189657	gi|298252520|ref|NZ_ADAN01000003.1|:188887-189657	3	43
gi|307565523|ref|NZ_ADFQ01000064.1|:c87646-85550	gi|307565523|ref|NZ_ADFQ01000064.1|:c87646-85550	5	204
gi|256843755|ref|NZ_GG698761.1|:300721-301521	gi|256843755|ref|NZ_GG698761.1|:300721-301521	2	512
gi|307565113|ref|NZ_ADFQ01000036.1|:11053-11619	gi|307565113|ref|NZ_ADFQ01000036.1|:11053-11619	5	204
gi|319430703|ref|NZ_GL622333.1|:c108061-107747	gi|319430703|ref|NZ_GL622333.1|:c108061-107747	17	2
gi|159162017|ref|NC_006814.3|:c1533724-1531790	gi|159162017|ref|NC_006814.3|:c1533724-1531790	2	512
gi|307564616|ref|NZ_ADFQ01000010.1|:c10535-8232	gi|307564616|ref|NZ_ADFQ01000010.1|:c10535-8232	5	204
gi|307565516|ref|NZ_ADFQ01000063.1|:c5796-3718	gi|307565516|ref|NZ_ADFQ01000063.1|:c5796-3718	5	204
gi|315585791|ref|NZ_GL545251.1|:c990999-990640	gi|315585791|ref|NZ_GL545251.1|:c990999-990640	2	512
gi|260661027|ref|NZ_GG704742.1|:125740-128379	gi|260661027|ref|NZ_GG704742.1|:125740-128379	2	512
gi|335049497|ref|NZ_AFIJ01000029.1|:c16635-15202	gi|335049497|ref|NZ_AFIJ01000029.1|:c16635-15202	4	121
gi|116628683|ref|NC_008530.1|:336486-337154	gi|116628683|ref|NC_008530.1|:336486-337154	2	512
gi|319430703|ref|NZ_GL622333.1|:49003-49710	gi|319430703|ref|NZ_GL622333.1|:49003-49710	1	535
gi|319430703|ref|NZ_GL622333.1|:c625576-625085	gi|319430703|ref|NZ_GL622333.1|:c625576-625085	18	5
gi|307565249|ref|NZ_ADFQ01000051.1|:154046-154594	gi|307565249|ref|NZ_ADFQ01000051.1|:154046-154594	5	204
gi|295691862|ref|NC_014106.1|:359303-360298	gi|295691862|ref|NC_014106.1|:359303-360298	2	512
gi|335048827|ref|NZ_AFIJ01000007.1|:c39909-36622	gi|335048827|ref|NZ_AFIJ01000007.1|:c39909-36622	4	121
gi|335049497|ref|NZ_AFIJ01000029.1|:c31639-29324	gi|335049497|ref|NZ_AFIJ01000029.1|:c31639-29324	4	121
gi|311113888|ref|NC_014644.1|:c1487038-1486571	gi|311113888|ref|NC_014644.1|:c1487038-1486571	3	43
gene_id|Sn35_00860|start|147711|end|149045|contig|contig8|strand|-|type|CDS	gene_id|Sn35_00860|start|147711|end|149045|contig|contig8|strand|-|type|CDS	8	27
gi|295691862|ref|NC_014106.1|:686134-687102	gi|295691862|ref|NC_014106.1|:686134-687102	2	512
gi|116628683|ref|NC_008530.1|:394945-395670	gi|116628683|ref|NC_008530.1|:394945-395670	2	512
gi|290969133|ref|NZ_ADGP01000033.1|:88751-89035	gi|290969133|ref|NZ_ADGP01000033.1|:88751-89035	4	121
gi|282850779|ref|NZ_ADFT01000002.1|:c33870-31615	gi|282850779|ref|NZ_ADFT01000002.1|:c33870-31615	2	512
gi|298252520|ref|NZ_ADAN01000003.1|:171014-173644	gi|298252520|ref|NZ_ADAN01000003.1|:171014-173644	6	3
gi|283782520|ref|NC_013721.1|:c930126-929353	gi|283782520|ref|NC_013721.1|:c930126-929353	19	2
gi|159162017|ref|NC_006814.3|:c1592649-1591738	gi|159162017|ref|NC_006814.3|:c1592649-1591738	2	512
gi|116628683|ref|NC_008530.1|:344062-344313	gi|116628683|ref|NC_008530.1|:344062-344313	2	512
gi|309808571|ref|NZ_AEHQ01000074.1|:c11805-11389	gi|309808571|ref|NZ_AEHQ01000074.1|:c11805-11389	18	5
gi|335049607|ref|NZ_AFIJ01000032.1|:c1674-346	gi|335049607|ref|NZ_AFIJ01000032.1|:c1674-346	4	121
gi|159162017|ref|NC_006814.3|:c1529353-1529153	gi|159162017|ref|NC_006814.3|:c1529353-1529153	2	512
gi|319430703|ref|NZ_GL622333.1|:c1050797-1050000	gi|319430703|ref|NZ_GL622333.1|:c1050797-1050000	1	535
gi|335049497|ref|NZ_AFIJ01000029.1|:c82760-80334	gi|335049497|ref|NZ_AFIJ01000029.1|:c82760-80334	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c3937-731	gi|335050013|ref|NZ_AFIJ01000039.1|:c3937-731	4	121
gi|159162017|ref|NC_006814.3|:296883-297068	gi|159162017|ref|NC_006814.3|:296883-297068	2	512
gi|307564545|ref|NZ_ADFQ01000004.1|:c61038-59782	gi|307564545|ref|NZ_ADFQ01000004.1|:c61038-59782	5	204
gi|335048827|ref|NZ_AFIJ01000007.1|:c84470-83202	gi|335048827|ref|NZ_AFIJ01000007.1|:c84470-83202	4	121
gi|319430703|ref|NZ_GL622333.1|:c104851-104084	gi|319430703|ref|NZ_GL622333.1|:c104851-104084	20	4
gi|319430703|ref|NZ_GL622333.1|:c113495-113004	gi|319430703|ref|NZ_GL622333.1|:c113495-113004	21	5
gi|283782520|ref|NC_013721.1|:c1262413-1262042	gi|283782520|ref|NC_013721.1|:c1262413-1262042	3	43
gi|259048379|ref|NZ_GG700805.1|:77269-78594	gi|259048379|ref|NZ_GG700805.1|:77269-78594	1	535
gi|309808571|ref|NZ_AEHQ01000074.1|:c7967-7218	gi|309808571|ref|NZ_AEHQ01000074.1|:c7967-7218	18	5
gi|238694420|ref|NZ_GG669823.1|:72756-73355	gi|238694420|ref|NZ_GG669823.1|:72756-73355	2	512
gi|335049218|ref|NZ_AFIJ01000018.1|:c28624-28355	gi|335049218|ref|NZ_AFIJ01000018.1|:c28624-28355	4	121
gi|307565113|ref|NZ_ADFQ01000036.1|:11641-11985	gi|307565113|ref|NZ_ADFQ01000036.1|:11641-11985	5	204
gi|295691862|ref|NC_014106.1|:289489-289851	gi|295691862|ref|NC_014106.1|:289489-289851	2	512
gi|295691862|ref|NC_014106.1|:1-1368	gi|295691862|ref|NC_014106.1|:1-1368	2	512
gi|295691862|ref|NC_014106.1|:c1267955-1266804	gi|295691862|ref|NC_014106.1|:c1267955-1266804	2	512
gene_id|Sn35_00197|start|109086|end|110897|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00197|start|109086|end|110897|contig|contig9|strand|-|type|CDS	8	27
gene_id|Sn35_01090|start|9250|end|9747|contig|contig16|strand|+|type|CDS	gene_id|Sn35_01090|start|9250|end|9747|contig|contig16|strand|+|type|CDS	8	27
gi|385824947|ref|NC_017477.1|:256944-258161	gi|385824947|ref|NC_017477.1|:256944-258161	2	512
gi|307565249|ref|NZ_ADFQ01000051.1|:c83228-82524	gi|307565249|ref|NZ_ADFQ01000051.1|:c83228-82524	5	204
gi|290968554|ref|NZ_ADGP01000020.1|:c148557-148066	gi|290968554|ref|NZ_ADGP01000020.1|:c148557-148066	4	121
gi|335050181|ref|NZ_AFIJ01000045.1|:c36641-34491	gi|335050181|ref|NZ_AFIJ01000045.1|:c36641-34491	4	121
gi|116628683|ref|NC_008530.1|:9021-9317	gi|116628683|ref|NC_008530.1|:9021-9317	2	512
gi|335049720|ref|NZ_AFIJ01000033.1|:c37610-36153	gi|335049720|ref|NZ_AFIJ01000033.1|:c37610-36153	4	121
gi|116628683|ref|NC_008530.1|:343365-344018	gi|116628683|ref|NC_008530.1|:343365-344018	2	512
gi|116628683|ref|NC_008530.1|:333375-334004	gi|116628683|ref|NC_008530.1|:333375-334004	2	512
gi|319430703|ref|NZ_GL622333.1|:c104074-103646	gi|319430703|ref|NZ_GL622333.1|:c104074-103646	20	4
gi|283782520|ref|NC_013721.1|:337362-337610	gi|283782520|ref|NC_013721.1|:337362-337610	3	43
gi|415709772|ref|NZ_ADEP01000006.1|:102944-104011	gi|415709772|ref|NZ_ADEP01000006.1|:102944-104011	3	43
gi|238855035|ref|NZ_ACOY01000015.1|:24923-28537	gi|238855035|ref|NZ_ACOY01000015.1|:24923-28537	2	512
gi|116628683|ref|NC_008530.1|:c1124709-1123957	gi|116628683|ref|NC_008530.1|:c1124709-1123957	2	512
gi|116628683|ref|NC_008530.1|:425524-427155	gi|116628683|ref|NC_008530.1|:425524-427155	2	512
gi|315585791|ref|NZ_GL545251.1|:1620571-1622010	gi|315585791|ref|NZ_GL545251.1|:1620571-1622010	2	512
gi|319430703|ref|NZ_GL622333.1|:c115927-114758	gi|319430703|ref|NZ_GL622333.1|:c115927-114758	21	5
gi|283782520|ref|NC_013721.1|:c1053022-1052459	gi|283782520|ref|NC_013721.1|:c1053022-1052459	3	43
gi|315585791|ref|NZ_GL545251.1|:c993758-993492	gi|315585791|ref|NZ_GL545251.1|:c993758-993492	2	512
gi|385824947|ref|NC_017477.1|:c1867641-1866646	gi|385824947|ref|NC_017477.1|:c1867641-1866646	22	2
gi|335048827|ref|NZ_AFIJ01000007.1|:c110865-109831	gi|335048827|ref|NZ_AFIJ01000007.1|:c110865-109831	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c85158-84124	gi|335050013|ref|NZ_AFIJ01000039.1|:c85158-84124	4	121
gi|298527632|ref|NZ_CM000953.1|:c49246-48728	gi|298527632|ref|NZ_CM000953.1|:c49246-48728	2	512
gi|335050158|ref|NZ_AFIJ01000044.1|:c13709-12297	gi|335050158|ref|NZ_AFIJ01000044.1|:c13709-12297	4	121
gi|116628683|ref|NC_008530.1|:334636-334932	gi|116628683|ref|NC_008530.1|:334636-334932	23	2
