	Systematic.name	cluster	cluster.size
gi|295691862|ref|NC_014106.1|:1123785-1124696	gi|295691862|ref|NC_014106.1|:1123785-1124696	1	1008
gi|238694412|ref|NZ_GG669815.1|:c58269-57983	gi|238694412|ref|NZ_GG669815.1|:c58269-57983	1	1008
gi|295691862|ref|NC_014106.1|:857795-858280	gi|295691862|ref|NC_014106.1|:857795-858280	1	1008
gi|256844216|ref|NZ_GG698762.1|:208058-208969	gi|256844216|ref|NZ_GG698762.1|:208058-208969	1	1008
gi|295691862|ref|NC_014106.1|:724480-725553	gi|295691862|ref|NC_014106.1|:724480-725553	1	1008
gi|256842701|ref|NZ_GG698760.1|:297782-299311	gi|256842701|ref|NZ_GG698760.1|:297782-299311	1	1008
gi|293381870|ref|NZ_ADGR01000165.1|:4118-5290	gi|293381870|ref|NZ_ADGR01000165.1|:4118-5290	1	1008
gi|295691862|ref|NC_014106.1|:453485-453853	gi|295691862|ref|NC_014106.1|:453485-453853	1	1008
gi|293381611|ref|NZ_ADGR01000149.1|:26345-27634	gi|293381611|ref|NZ_ADGR01000149.1|:26345-27634	1	1008
gi|159162017|ref|NC_006814.3|:347907-348419	gi|159162017|ref|NC_006814.3|:347907-348419	1	1008
gi|159162017|ref|NC_006814.3|:302035-302385	gi|159162017|ref|NC_006814.3|:302035-302385	1	1008
gi|295691862|ref|NC_014106.1|:82030-82509	gi|295691862|ref|NC_014106.1|:82030-82509	1	1008
gi|256842701|ref|NZ_GG698760.1|:540186-541628	gi|256842701|ref|NZ_GG698760.1|:540186-541628	1	1008
gi|295691862|ref|NC_014106.1|:283127-283684	gi|295691862|ref|NC_014106.1|:283127-283684	1	1008
gi|295691862|ref|NC_014106.1|:1123328-1123792	gi|295691862|ref|NC_014106.1|:1123328-1123792	1	1008
gi|295691862|ref|NC_014106.1|:c1707966-1707010	gi|295691862|ref|NC_014106.1|:c1707966-1707010	1	1008
gi|238694420|ref|NZ_GG669823.1|:c72150-70879	gi|238694420|ref|NZ_GG669823.1|:c72150-70879	1	1008
gi|256842701|ref|NZ_GG698760.1|:c686237-683964	gi|256842701|ref|NZ_GG698760.1|:c686237-683964	1	1008
gi|295691862|ref|NC_014106.1|:c1515099-1514383	gi|295691862|ref|NC_014106.1|:c1515099-1514383	1	1008
gi|295691862|ref|NC_014106.1|:35819-37153	gi|295691862|ref|NC_014106.1|:35819-37153	1	1008
gi|312977809|ref|NZ_GL531739.1|:c160921-160487	gi|312977809|ref|NZ_GL531739.1|:c160921-160487	1	1008
gi|238694414|ref|NZ_GG669817.1|:c76929-76393	gi|238694414|ref|NZ_GG669817.1|:c76929-76393	1	1008
gi|295691862|ref|NC_014106.1|:908433-908900	gi|295691862|ref|NC_014106.1|:908433-908900	1	1008
gi|312978340|ref|NZ_GL531743.1|:63990-65537	gi|312978340|ref|NZ_GL531743.1|:63990-65537	1	1008
gi|295691862|ref|NC_014106.1|:350244-350687	gi|295691862|ref|NC_014106.1|:350244-350687	1	1008
gi|295691862|ref|NC_014106.1|:1052792-1053631	gi|295691862|ref|NC_014106.1|:1052792-1053631	1	1008
gi|295691862|ref|NC_014106.1|:2890-3111	gi|295691862|ref|NC_014106.1|:2890-3111	1	1008
gi|295691862|ref|NC_014106.1|:819367-819999	gi|295691862|ref|NC_014106.1|:819367-819999	1	1008
gi|312984362|ref|NZ_GL531753.1|:c12624-11211	gi|312984362|ref|NZ_GL531753.1|:c12624-11211	1	1008
gi|295691862|ref|NC_014106.1|:c1947689-1946631	gi|295691862|ref|NC_014106.1|:c1947689-1946631	1	1008
gi|295691862|ref|NC_014106.1|:1183666-1184682	gi|295691862|ref|NC_014106.1|:1183666-1184682	1	1008
gi|295691862|ref|NC_014106.1|:408173-408601	gi|295691862|ref|NC_014106.1|:408173-408601	1	1008
gi|295691862|ref|NC_014106.1|:1235084-1236574	gi|295691862|ref|NC_014106.1|:1235084-1236574	1	1008
gi|293382044|ref|NZ_ADGR01000179.1|:5452-6436	gi|293382044|ref|NZ_ADGR01000179.1|:5452-6436	1	1008
gi|295691862|ref|NC_014106.1|:79373-80170	gi|295691862|ref|NC_014106.1|:79373-80170	1	1008
gi|295691862|ref|NC_014106.1|:c1813882-1812341	gi|295691862|ref|NC_014106.1|:c1813882-1812341	1	1008
gi|256842701|ref|NZ_GG698760.1|:c905419-904415	gi|256842701|ref|NZ_GG698760.1|:c905419-904415	1	1008
gi|256848620|ref|NZ_GG698827.1|:30583-31224	gi|256848620|ref|NZ_GG698827.1|:30583-31224	1	1008
gi|295691862|ref|NC_014106.1|:1556023-1556454	gi|295691862|ref|NC_014106.1|:1556023-1556454	1	1008
gi|262046508|ref|NZ_GG704609.1|:c8916-8119	gi|262046508|ref|NZ_GG704609.1|:c8916-8119	1	1008
gi|295691862|ref|NC_014106.1|:751479-752441	gi|295691862|ref|NC_014106.1|:751479-752441	1	1008
gi|295691862|ref|NC_014106.1|:c1353375-1352266	gi|295691862|ref|NC_014106.1|:c1353375-1352266	1	1008
gi|159162017|ref|NC_006814.3|:c1529111-1528755	gi|159162017|ref|NC_006814.3|:c1529111-1528755	1	1008
gi|295691862|ref|NC_014106.1|:1124701-1125756	gi|295691862|ref|NC_014106.1|:1124701-1125756	1	1008
gi|312977809|ref|NZ_GL531739.1|:c79305-77666	gi|312977809|ref|NZ_GL531739.1|:c79305-77666	1	1008
gi|256842701|ref|NZ_GG698760.1|:486165-486977	gi|256842701|ref|NZ_GG698760.1|:486165-486977	1	1008
gi|295691862|ref|NC_014106.1|:c630024-629443	gi|295691862|ref|NC_014106.1|:c630024-629443	1	1008
gi|238694430|ref|NZ_GG669833.1|:18132-18890	gi|238694430|ref|NZ_GG669833.1|:18132-18890	1	1008
gi|295691862|ref|NC_014106.1|:c1320095-1319406	gi|295691862|ref|NC_014106.1|:c1320095-1319406	1	1008
gi|256843755|ref|NZ_GG698761.1|:295146-297452	gi|256843755|ref|NZ_GG698761.1|:295146-297452	1	1008
gi|295691862|ref|NC_014106.1|:1254275-1256548	gi|295691862|ref|NC_014106.1|:1254275-1256548	1	1008
gi|295691862|ref|NC_014106.1|:c1273540-1272668	gi|295691862|ref|NC_014106.1|:c1273540-1272668	1	1008
gi|295691862|ref|NC_014106.1|:1984801-1985271	gi|295691862|ref|NC_014106.1|:1984801-1985271	1	1008
gi|295691862|ref|NC_014106.1|:729712-730152	gi|295691862|ref|NC_014106.1|:729712-730152	1	1008
gi|295691862|ref|NC_014106.1|:1048158-1049357	gi|295691862|ref|NC_014106.1|:1048158-1049357	1	1008
gi|295691862|ref|NC_014106.1|:606284-608683	gi|295691862|ref|NC_014106.1|:606284-608683	1	1008
gi|295691862|ref|NC_014106.1|:c630463-630017	gi|295691862|ref|NC_014106.1|:c630463-630017	1	1008
gi|256842701|ref|NZ_GG698760.1|:c751432-750446	gi|256842701|ref|NZ_GG698760.1|:c751432-750446	1	1008
gi|238694422|ref|NZ_GG669825.1|:c70157-69598	gi|238694422|ref|NZ_GG669825.1|:c70157-69598	1	1008
gi|295691862|ref|NC_014106.1|:c2041138-2039753	gi|295691862|ref|NC_014106.1|:c2041138-2039753	1	1008
gi|238694412|ref|NZ_GG669815.1|:2996-3799	gi|238694412|ref|NZ_GG669815.1|:2996-3799	1	1008
gi|295691862|ref|NC_014106.1|:1431313-1432305	gi|295691862|ref|NC_014106.1|:1431313-1432305	1	1008
gi|423318302|ref|NZ_JH932288.1|:c612753-611371	gi|423318302|ref|NZ_JH932288.1|:c612753-611371	1	1008
gi|295691862|ref|NC_014106.1|:444372-444830	gi|295691862|ref|NC_014106.1|:444372-444830	1	1008
gi|293379904|ref|NZ_ADGR01000023.1|:c3119-2376	gi|293379904|ref|NZ_ADGR01000023.1|:c3119-2376	1	1008
gi|238694417|ref|NZ_GG669820.1|:148655-149338	gi|238694417|ref|NZ_GG669820.1|:148655-149338	1	1008
gi|295691862|ref|NC_014106.1|:c1472870-1472274	gi|295691862|ref|NC_014106.1|:c1472870-1472274	1	1008
gi|295691862|ref|NC_014106.1|:1021471-1022061	gi|295691862|ref|NC_014106.1|:1021471-1022061	1	1008
gi|295691862|ref|NC_014106.1|:501751-502923	gi|295691862|ref|NC_014106.1|:501751-502923	1	1008
gi|312976663|ref|NZ_GL531736.1|:c477166-476056	gi|312976663|ref|NZ_GL531736.1|:c477166-476056	1	1008
gi|159162017|ref|NC_006814.3|:c1992922-1992554	gi|159162017|ref|NC_006814.3|:c1992922-1992554	1	1008
gi|295691862|ref|NC_014106.1|:c1336026-1335136	gi|295691862|ref|NC_014106.1|:c1336026-1335136	1	1008
gi|256842701|ref|NZ_GG698760.1|:c882996-882132	gi|256842701|ref|NZ_GG698760.1|:c882996-882132	1	1008
gi|295691862|ref|NC_014106.1|:827212-828180	gi|295691862|ref|NC_014106.1|:827212-828180	1	1008
gi|295691862|ref|NC_014106.1|:c1540608-1539781	gi|295691862|ref|NC_014106.1|:c1540608-1539781	1	1008
gi|295691862|ref|NC_014106.1|:436264-437442	gi|295691862|ref|NC_014106.1|:436264-437442	1	1008
gi|295691862|ref|NC_014106.1|:c1744231-1743458	gi|295691862|ref|NC_014106.1|:c1744231-1743458	1	1008
gi|295691862|ref|NC_014106.1|:397835-398422	gi|295691862|ref|NC_014106.1|:397835-398422	1	1008
gi|295691862|ref|NC_014106.1|:c982417-981860	gi|295691862|ref|NC_014106.1|:c982417-981860	1	1008
gi|159162017|ref|NC_006814.3|:520806-521114	gi|159162017|ref|NC_006814.3|:520806-521114	1	1008
gi|295691862|ref|NC_014106.1|:c1177099-1173491	gi|295691862|ref|NC_014106.1|:c1177099-1173491	1	1008
gi|295691862|ref|NC_014106.1|:1004891-1006195	gi|295691862|ref|NC_014106.1|:1004891-1006195	1	1008
gi|295691862|ref|NC_014106.1|:c1537352-1536444	gi|295691862|ref|NC_014106.1|:c1537352-1536444	1	1008
gi|295691862|ref|NC_014106.1|:783602-784762	gi|295691862|ref|NC_014106.1|:783602-784762	1	1008
gi|256842701|ref|NZ_GG698760.1|:c1009501-1008392	gi|256842701|ref|NZ_GG698760.1|:c1009501-1008392	1	1008
gi|295691862|ref|NC_014106.1|:c1827675-1826881	gi|295691862|ref|NC_014106.1|:c1827675-1826881	1	1008
gi|295691862|ref|NC_014106.1|:617493-618062	gi|295691862|ref|NC_014106.1|:617493-618062	1	1008
gi|238694412|ref|NZ_GG669815.1|:72174-73259	gi|238694412|ref|NZ_GG669815.1|:72174-73259	1	1008
gi|262046321|ref|NZ_GG704608.1|:132345-133763	gi|262046321|ref|NZ_GG704608.1|:132345-133763	1	1008
gi|295691862|ref|NC_014106.1|:1003010-1004812	gi|295691862|ref|NC_014106.1|:1003010-1004812	1	1008
gi|295691862|ref|NC_014106.1|:1556464-1556820	gi|295691862|ref|NC_014106.1|:1556464-1556820	1	1008
gi|295691862|ref|NC_014106.1|:c2007879-2007052	gi|295691862|ref|NC_014106.1|:c2007879-2007052	1	1008
gi|423320128|ref|NZ_JH932272.1|:c1254321-1252558	gi|423320128|ref|NZ_JH932272.1|:c1254321-1252558	1	1008
gi|295691862|ref|NC_014106.1|:c86478-85126	gi|295691862|ref|NC_014106.1|:c86478-85126	1	1008
gi|295691862|ref|NC_014106.1|:c962582-961641	gi|295691862|ref|NC_014106.1|:c962582-961641	1	1008
gi|256849026|ref|NZ_GG698828.1|:c211544-210756	gi|256849026|ref|NZ_GG698828.1|:c211544-210756	1	1008
gi|295691862|ref|NC_014106.1|:2008006-2008725	gi|295691862|ref|NC_014106.1|:2008006-2008725	1	1008
gi|295691862|ref|NC_014106.1|:c1566698-1565481	gi|295691862|ref|NC_014106.1|:c1566698-1565481	1	1008
gi|295691862|ref|NC_014106.1|:c1743446-1742454	gi|295691862|ref|NC_014106.1|:c1743446-1742454	1	1008
gi|295691862|ref|NC_014106.1|:996272-997462	gi|295691862|ref|NC_014106.1|:996272-997462	1	1008
gi|159162017|ref|NC_006814.3|:256048-256293	gi|159162017|ref|NC_006814.3|:256048-256293	1	1008
gi|238694427|ref|NZ_GG669830.1|:30931-32232	gi|238694427|ref|NZ_GG669830.1|:30931-32232	1	1008
gi|256842701|ref|NZ_GG698760.1|:c673426-672524	gi|256842701|ref|NZ_GG698760.1|:c673426-672524	1	1008
gi|295691862|ref|NC_014106.1|:834786-835088	gi|295691862|ref|NC_014106.1|:834786-835088	1	1008
gi|295691862|ref|NC_014106.1|:332065-332862	gi|295691862|ref|NC_014106.1|:332065-332862	1	1008
gi|238694419|ref|NZ_GG669822.1|:2451-3077	gi|238694419|ref|NZ_GG669822.1|:2451-3077	1	1008
gi|295691862|ref|NC_014106.1|:721772-722869	gi|295691862|ref|NC_014106.1|:721772-722869	1	1008
gi|262045692|ref|NZ_GG704606.1|:217137-217982	gi|262045692|ref|NZ_GG704606.1|:217137-217982	1	1008
gi|256842701|ref|NZ_GG698760.1|:341675-342184	gi|256842701|ref|NZ_GG698760.1|:341675-342184	1	1008
gi|159162017|ref|NC_006814.3|:297517-298047	gi|159162017|ref|NC_006814.3|:297517-298047	1	1008
gi|295691862|ref|NC_014106.1|:1300753-1301379	gi|295691862|ref|NC_014106.1|:1300753-1301379	1	1008
gi|256843755|ref|NZ_GG698761.1|:166220-167524	gi|256843755|ref|NZ_GG698761.1|:166220-167524	1	1008
gi|256844582|ref|NZ_GG698763.1|:c170115-167884	gi|256844582|ref|NZ_GG698763.1|:c170115-167884	1	1008
gi|256842701|ref|NZ_GG698760.1|:c687047-686361	gi|256842701|ref|NZ_GG698760.1|:c687047-686361	1	1008
gi|159162017|ref|NC_006814.3|:761054-762493	gi|159162017|ref|NC_006814.3|:761054-762493	1	1008
gi|295691862|ref|NC_014106.1|:c1858422-1857736	gi|295691862|ref|NC_014106.1|:c1858422-1857736	1	1008
gi|159162017|ref|NC_006814.3|:739022-740359	gi|159162017|ref|NC_006814.3|:739022-740359	1	1008
gi|315585791|ref|NZ_GL545251.1|:26603-27079	gi|315585791|ref|NZ_GL545251.1|:26603-27079	1	1008
gi|238855495|ref|NZ_ACOY01000038.1|:c4068-2962	gi|238855495|ref|NZ_ACOY01000038.1|:c4068-2962	1	1008
gi|315585791|ref|NZ_GL545251.1|:c1151479-1150121	gi|315585791|ref|NZ_GL545251.1|:c1151479-1150121	1	1008
gi|309808379|ref|NZ_AEHQ01000067.1|:5263-5976	gi|309808379|ref|NZ_AEHQ01000067.1|:5263-5976	2	611
gi|319430703|ref|NZ_GL622333.1|:c1050797-1050000	gi|319430703|ref|NZ_GL622333.1|:c1050797-1050000	2	611
gi|319430703|ref|NZ_GL622333.1|:540966-541556	gi|319430703|ref|NZ_GL622333.1|:540966-541556	2	611
gi|309806106|ref|NZ_AEHP01000017.1|:8735-10081	gi|309806106|ref|NZ_AEHP01000017.1|:8735-10081	2	611
gi|319430703|ref|NZ_GL622333.1|:c566119-565259	gi|319430703|ref|NZ_GL622333.1|:c566119-565259	2	611
gi|315585791|ref|NZ_GL545251.1|:1691790-1693016	gi|315585791|ref|NZ_GL545251.1|:1691790-1693016	1	1008
gi|315585791|ref|NZ_GL545251.1|:1689827-1690828	gi|315585791|ref|NZ_GL545251.1|:1689827-1690828	1	1008
gi|315585791|ref|NZ_GL545251.1|:218867-220075	gi|315585791|ref|NZ_GL545251.1|:218867-220075	1	1008
gi|315585791|ref|NZ_GL545251.1|:c795199-793463	gi|315585791|ref|NZ_GL545251.1|:c795199-793463	1	1008
gi|116628683|ref|NC_008530.1|:11245-13263	gi|116628683|ref|NC_008530.1|:11245-13263	1	1008
gi|116628683|ref|NC_008530.1|:803124-804182	gi|116628683|ref|NC_008530.1|:803124-804182	1	1008
gi|116628683|ref|NC_008530.1|:309753-311879	gi|116628683|ref|NC_008530.1|:309753-311879	1	1008
gi|116628683|ref|NC_008530.1|:241802-243187	gi|116628683|ref|NC_008530.1|:241802-243187	1	1008
gi|385824947|ref|NC_017477.1|:256944-258161	gi|385824947|ref|NC_017477.1|:256944-258161	1	1008
gi|238852533|ref|NZ_ACOZ01000004.1|:884-2200	gi|238852533|ref|NZ_ACOZ01000004.1|:884-2200	1	1008
gi|116628683|ref|NC_008530.1|:c1241964-1241416	gi|116628683|ref|NC_008530.1|:c1241964-1241416	1	1008
gi|116628683|ref|NC_008530.1|:342058-343353	gi|116628683|ref|NC_008530.1|:342058-343353	1	1008
gi|116628683|ref|NC_008530.1|:c1280649-1279294	gi|116628683|ref|NC_008530.1|:c1280649-1279294	1	1008
gi|238852533|ref|NZ_ACOZ01000004.1|:81928-83148	gi|238852533|ref|NZ_ACOZ01000004.1|:81928-83148	1	1008
gi|116628683|ref|NC_008530.1|:344478-344825	gi|116628683|ref|NC_008530.1|:344478-344825	1	1008
gi|311113888|ref|NC_014644.1|:c1571198-1570383	gi|311113888|ref|NC_014644.1|:c1571198-1570383	3	175
gi|283782520|ref|NC_013721.1|:296291-296689	gi|283782520|ref|NC_013721.1|:296291-296689	3	175
gi|283782520|ref|NC_013721.1|:223905-225458	gi|283782520|ref|NC_013721.1|:223905-225458	3	175
gi|283782520|ref|NC_013721.1|:c912302-911451	gi|283782520|ref|NC_013721.1|:c912302-911451	3	175
gi|298252520|ref|NZ_ADAN01000003.1|:c477036-473290	gi|298252520|ref|NZ_ADAN01000003.1|:c477036-473290	3	175
gi|256844216|ref|NZ_GG698762.1|:154330-155214	gi|256844216|ref|NZ_GG698762.1|:154330-155214	1	1008
gi|295691862|ref|NC_014106.1|:c933184-932720	gi|295691862|ref|NC_014106.1|:c933184-932720	1	1008
gi|295691862|ref|NC_014106.1|:684840-685838	gi|295691862|ref|NC_014106.1|:684840-685838	1	1008
gene_id|Sn35_01050|start|120839|end|121366|contig|contig7|strand|-|type|CDS	gene_id|Sn35_01050|start|120839|end|121366|contig|contig7|strand|-|type|CDS	4	66
gene_id|Sn35_00816|start|166915|end|168213|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00816|start|166915|end|168213|contig|contig9|strand|-|type|CDS	4	66
gi|309806244|ref|NZ_AEHP01000023.1|:c94917-94135	gi|309806244|ref|NZ_AEHP01000023.1|:c94917-94135	2	611
gi|319430703|ref|NZ_GL622333.1|:1131417-1132178	gi|319430703|ref|NZ_GL622333.1|:1131417-1132178	2	611
gi|335050013|ref|NZ_AFIJ01000039.1|:c63978-63001	gi|335050013|ref|NZ_AFIJ01000039.1|:c63978-63001	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c14500-13718	gi|335050013|ref|NZ_AFIJ01000039.1|:c14500-13718	5	349
gi|335048796|ref|NZ_AFIJ01000006.1|:c20124-19198	gi|335048796|ref|NZ_AFIJ01000006.1|:c20124-19198	5	349
gi|335049375|ref|NZ_AFIJ01000023.1|:c51245-49953	gi|335049375|ref|NZ_AFIJ01000023.1|:c51245-49953	5	349
gi|290968105|ref|NZ_ADGP01000013.1|:c35285-34446	gi|290968105|ref|NZ_ADGP01000013.1|:c35285-34446	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c31593-29290	gi|335049720|ref|NZ_AFIJ01000033.1|:c31593-29290	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c85921-84470	gi|335048827|ref|NZ_AFIJ01000007.1|:c85921-84470	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c97065-96214	gi|335048827|ref|NZ_AFIJ01000007.1|:c97065-96214	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:41601-42311	gi|335048960|ref|NZ_AFIJ01000008.1|:41601-42311	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c58870-58580	gi|335050181|ref|NZ_AFIJ01000045.1|:c58870-58580	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:40337-41593	gi|335048960|ref|NZ_AFIJ01000008.1|:40337-41593	5	349
gi|335048698|ref|NZ_AFIJ01000004.1|:30442-32106	gi|335048698|ref|NZ_AFIJ01000004.1|:30442-32106	5	349
gi|307564642|ref|NZ_ADFQ01000014.1|:41512-42825	gi|307564642|ref|NZ_ADFQ01000014.1|:41512-42825	6	350
gi|307565249|ref|NZ_ADFQ01000051.1|:c128468-126501	gi|307565249|ref|NZ_ADFQ01000051.1|:c128468-126501	6	350
gi|307565691|ref|NZ_ADFQ01000075.1|:94555-95751	gi|307565691|ref|NZ_ADFQ01000075.1|:94555-95751	6	350
gi|307565971|ref|NZ_ADFQ01000086.1|:c115512-115234	gi|307565971|ref|NZ_ADFQ01000086.1|:c115512-115234	6	350
gi|307565249|ref|NZ_ADFQ01000051.1|:c144044-143091	gi|307565249|ref|NZ_ADFQ01000051.1|:c144044-143091	6	350
gi|307564388|ref|NZ_ADFQ01000003.1|:c167655-166570	gi|307564388|ref|NZ_ADFQ01000003.1|:c167655-166570	6	350
gi|307565249|ref|NZ_ADFQ01000051.1|:33032-34312	gi|307565249|ref|NZ_ADFQ01000051.1|:33032-34312	6	350
gi|307564388|ref|NZ_ADFQ01000003.1|:c177854-176763	gi|307564388|ref|NZ_ADFQ01000003.1|:c177854-176763	6	350
gi|307564949|ref|NZ_ADFQ01000027.1|:c98772-98167	gi|307564949|ref|NZ_ADFQ01000027.1|:c98772-98167	6	350
gi|307564545|ref|NZ_ADFQ01000004.1|:c43060-41936	gi|307564545|ref|NZ_ADFQ01000004.1|:c43060-41936	6	350
gi|116628683|ref|NC_008530.1|:337572-337781	gi|116628683|ref|NC_008530.1|:337572-337781	1	1008
gi|268318562|ref|NC_013504.1|:c1196505-1194994	gi|268318562|ref|NC_013504.1|:c1196505-1194994	1	1008
gi|116628683|ref|NC_008530.1|:c1254054-1252711	gi|116628683|ref|NC_008530.1|:c1254054-1252711	1	1008
gi|116628683|ref|NC_008530.1|:c1505189-1503750	gi|116628683|ref|NC_008530.1|:c1505189-1503750	1	1008
gi|116628683|ref|NC_008530.1|:725629-726099	gi|116628683|ref|NC_008530.1|:725629-726099	1	1008
gi|116628683|ref|NC_008530.1|:341618-342058	gi|116628683|ref|NC_008530.1|:341618-342058	1	1008
gi|116628683|ref|NC_008530.1|:c1358677-1358411	gi|116628683|ref|NC_008530.1|:c1358677-1358411	1	1008
gi|420148190|ref|NZ_AKFQ01000006.1|:44891-46204	gi|420148190|ref|NZ_AKFQ01000006.1|:44891-46204	1	1008
gi|116628683|ref|NC_008530.1|:333040-333348	gi|116628683|ref|NC_008530.1|:333040-333348	1	1008
gi|116628683|ref|NC_008530.1|:c1271824-1271093	gi|116628683|ref|NC_008530.1|:c1271824-1271093	1	1008
gi|116628683|ref|NC_008530.1|:384116-384478	gi|116628683|ref|NC_008530.1|:384116-384478	1	1008
gi|116628683|ref|NC_008530.1|:486733-489147	gi|116628683|ref|NC_008530.1|:486733-489147	1	1008
gi|116628683|ref|NC_008530.1|:873553-874512	gi|116628683|ref|NC_008530.1|:873553-874512	1	1008
gi|385824947|ref|NC_017477.1|:9759-9995	gi|385824947|ref|NC_017477.1|:9759-9995	1	1008
gi|116628683|ref|NC_008530.1|:781083-781898	gi|116628683|ref|NC_008530.1|:781083-781898	1	1008
gi|238852803|ref|NZ_ACOZ01000009.1|:41435-43411	gi|238852803|ref|NZ_ACOZ01000009.1|:41435-43411	1	1008
gi|116628683|ref|NC_008530.1|:c1238893-1237451	gi|116628683|ref|NC_008530.1|:c1238893-1237451	1	1008
gi|116628683|ref|NC_008530.1|:c1169880-1168690	gi|116628683|ref|NC_008530.1|:c1169880-1168690	1	1008
gi|116628683|ref|NC_008530.1|:c1299556-1298345	gi|116628683|ref|NC_008530.1|:c1299556-1298345	1	1008
gi|116628683|ref|NC_008530.1|:338747-339289	gi|116628683|ref|NC_008530.1|:338747-339289	1	1008
gi|116628683|ref|NC_008530.1|:497568-498485	gi|116628683|ref|NC_008530.1|:497568-498485	1	1008
gi|335048827|ref|NZ_AFIJ01000007.1|:c103750-102479	gi|335048827|ref|NZ_AFIJ01000007.1|:c103750-102479	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:46042-47421	gi|335048960|ref|NZ_AFIJ01000008.1|:46042-47421	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c19006-16745	gi|335048827|ref|NZ_AFIJ01000007.1|:c19006-16745	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c67473-66583	gi|335049720|ref|NZ_AFIJ01000033.1|:c67473-66583	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c143146-142274	gi|335048827|ref|NZ_AFIJ01000007.1|:c143146-142274	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c115712-114885	gi|335049607|ref|NZ_AFIJ01000032.1|:c115712-114885	5	349
gi|335049182|ref|NZ_AFIJ01000014.1|:10039-11463	gi|335049182|ref|NZ_AFIJ01000014.1|:10039-11463	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c90484-87911	gi|335049497|ref|NZ_AFIJ01000029.1|:c90484-87911	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c45765-45205	gi|335048827|ref|NZ_AFIJ01000007.1|:c45765-45205	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c41108-40041	gi|335048827|ref|NZ_AFIJ01000007.1|:c41108-40041	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:17312-18121	gi|335048960|ref|NZ_AFIJ01000008.1|:17312-18121	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c20784-20530	gi|335050013|ref|NZ_AFIJ01000039.1|:c20784-20530	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c8853-8020	gi|335049607|ref|NZ_AFIJ01000032.1|:c8853-8020	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c139873-137864	gi|335048827|ref|NZ_AFIJ01000007.1|:c139873-137864	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:73275-74045	gi|335049912|ref|NZ_AFIJ01000038.1|:73275-74045	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c65431-64130	gi|335050013|ref|NZ_AFIJ01000039.1|:c65431-64130	5	349
gi|319430703|ref|NZ_GL622333.1|:c34829-34200	gi|319430703|ref|NZ_GL622333.1|:c34829-34200	2	611
gi|309805817|ref|NZ_AEHP01000001.1|:c29442-28822	gi|309805817|ref|NZ_AEHP01000001.1|:c29442-28822	2	611
gi|319430703|ref|NZ_GL622333.1|:387711-388310	gi|319430703|ref|NZ_GL622333.1|:387711-388310	2	611
gi|309805040|ref|NZ_AEHO01000016.1|:3431-4303	gi|309805040|ref|NZ_AEHO01000016.1|:3431-4303	2	611
gi|319430703|ref|NZ_GL622333.1|:c650123-649767	gi|319430703|ref|NZ_GL622333.1|:c650123-649767	2	611
gi|309806217|ref|NZ_AEHP01000022.1|:6731-7597	gi|309806217|ref|NZ_AEHP01000022.1|:6731-7597	2	611
gi|295691862|ref|NC_014106.1|:c762048-761038	gi|295691862|ref|NC_014106.1|:c762048-761038	1	1008
gi|283782520|ref|NC_013721.1|:c507482-505887	gi|283782520|ref|NC_013721.1|:c507482-505887	3	175
gi|298252964|ref|NZ_ADAN01000005.1|:373207-373479	gi|298252964|ref|NZ_ADAN01000005.1|:373207-373479	3	175
gi|283782520|ref|NC_013721.1|:c970580-969411	gi|283782520|ref|NC_013721.1|:c970580-969411	3	175
gi|283782520|ref|NC_013721.1|:520413-521174	gi|283782520|ref|NC_013721.1|:520413-521174	3	175
gi|283782520|ref|NC_013721.1|:c1087857-1084873	gi|283782520|ref|NC_013721.1|:c1087857-1084873	3	175
gi|283782520|ref|NC_013721.1|:1165945-1166727	gi|283782520|ref|NC_013721.1|:1165945-1166727	3	175
gi|283782520|ref|NC_013721.1|:771635-772306	gi|283782520|ref|NC_013721.1|:771635-772306	3	175
gi|283782520|ref|NC_013721.1|:c21840-19084	gi|283782520|ref|NC_013721.1|:c21840-19084	3	175
gi|283782520|ref|NC_013721.1|:1553648-1555897	gi|283782520|ref|NC_013721.1|:1553648-1555897	3	175
